,region_name,decade,N_est,score
135,Arabic world,1410,60.271577626841676,6
136,Arabic world,1420,92.5961226484816,9
137,Arabic world,1430,21.066268684219445,2
138,Arabic world,1440,107.78406070903532,10
139,Arabic world,1450,11.023317609116372,1
140,Arabic world,1460,45.0673781641727,4
141,Arabic world,1470,92.06316587403059,8
142,Arabic world,1480,131.2486579495169,6
143,Arabic world,1490,23.95578285485592,2
144,Arabic world,1500,48.81740552562224,4
145,Arabic world,1510,12.423377270855044,1
146,Arabic world,1520,61.325868966529015,4
147,Arabic world,1530,38.500944930601136,3
148,Arabic world,1540,65.11038754583805,5
149,Arabic world,1550,52.789838552945554,4
150,Arabic world,1560,66.7917712147804,5
151,Arabic world,1570,54.01331264414512,4
152,Arabic world,1580,95.4167766472849,7
153,Arabic world,1590,54.95957552321925,4
154,Arabic world,1600,69.14386197827102,5
155,Arabic world,1610,27.793391119875537,2
156,Arabic world,1620,111.55437571224381,8
157,Arabic world,1630,55.89072378670222,4
158,Arabic world,1640,41.94914190202998,3
159,Arabic world,1650,41.93002673926523,3
160,Arabic world,1660,125.59418832796658,9
161,Arabic world,1670,156.0974987264085,6
162,Arabic world,1680,69.35403654385303,5
163,Arabic world,1690,41.43405846923232,3
164,Arabic world,1700,54.96897526541888,4
165,Arabic world,1710,40.994831319333876,3
166,Arabic world,1720,54.32362624315448,4
167,Arabic world,1730,94.44097615093614,7
168,Arabic world,1740,136.7496672498863,5
169,Arabic world,1750,79.81559199360602,6
170,Arabic world,1760,57.83738213386309,5
171,Arabic world,1770,104.87138074516871,8
172,Arabic world,1780,148.09678328939535,12
173,Arabic world,1790,90.44568893395387,7
174,Arabic world,1800,133.20311291369086,11
175,Arabic world,1810,206.4544424370621,11
176,Arabic world,1820,159.8506294450688,13
177,Arabic world,1830,189.6994766455392,15
178,Arabic world,1840,408.34239601916033,28
179,Arabic world,1850,660.1926304484095,33
180,Arabic world,1860,835.6114481106611,51
181,Arabic world,1870,658.6816847671411,45
182,Arabic world,1880,1277.379678708767,75
183,Central Europe,840,11.490284543439968,1
184,Central Europe,850,11.303765730119308,1
185,Central Europe,960,9.36973585563885,1
186,Central Europe,1040,8.81894705224636,1
187,Central Europe,1080,8.912353021701989,1
188,Central Europe,1180,10.054393035316938,1
189,Central Europe,1200,10.431405892971414,1
190,Central Europe,1240,34.003509906952786,3
191,Central Europe,1260,11.861360652123956,1
192,Central Europe,1270,12.1437476802974,1
193,Central Europe,1280,24.877572159115022,2
194,Central Europe,1290,79.01479514592901,1
195,Central Europe,1300,52.26680822316994,4
196,Central Europe,1310,26.79881878112888,2
197,Central Europe,1320,92.41656367135857,2
198,Central Europe,1340,7.334727768508381,1
199,Central Europe,1360,51.43239260665233,4
200,Central Europe,1370,44.748927515980455,2
201,Central Europe,1380,358.3915424871965,15
202,Central Europe,1390,32.91434940091793,2
203,Central Europe,1400,322.71863319382567,13
204,Central Europe,1410,41.0536250886329,3
205,Central Europe,1420,106.41274069716994,6
206,Central Europe,1430,252.68444296808056,4
207,Central Europe,1440,486.50971112245105,16
208,Central Europe,1450,19.03618814598392,1
209,Central Europe,1460,114.23741451298733,5
210,Central Europe,1470,156.5385867286345,7
211,Central Europe,1480,700.3420831553993,31
212,Central Europe,1490,121.65175986849549,5
213,Central Europe,1500,365.2801013197269,12
214,Central Europe,1510,285.9788441893951,8
215,Central Europe,1520,1336.813166299626,36
216,Central Europe,1530,658.1480678161341,20
217,Central Europe,1540,2027.4939963787492,63
218,Central Europe,1550,343.2380621686302,15
219,Central Europe,1560,2492.0122282123502,72
220,Central Europe,1570,2039.4303205458111,54
221,Central Europe,1580,4440.201875691692,93
222,Central Europe,1590,946.9153410775704,30
223,Central Europe,1600,3438.185818476757,81
224,Central Europe,1610,1827.1285701589281,49
225,Central Europe,1620,3584.4359495915833,69
226,Central Europe,1630,1661.839882424503,50
227,Central Europe,1640,3366.511589394064,78
228,Central Europe,1650,2371.1570300605645,40
229,Central Europe,1660,2757.9594249389415,85
230,Central Europe,1670,1983.1917276802953,53
231,Central Europe,1680,4918.804208267286,111
232,Central Europe,1690,2315.4889956103098,70
233,Central Europe,1700,2945.11411136277,90
234,Central Europe,1710,2160.403373609968,76
235,Central Europe,1720,3781.4974031279003,111
236,Central Europe,1730,3796.012838065112,100
237,Central Europe,1740,6321.7626675035135,144
238,Central Europe,1750,6757.491279739709,142
239,Central Europe,1760,6535.186741108324,168
240,Central Europe,1770,7682.985537768528,174
241,Central Europe,1780,9022.502497992527,212
242,Central Europe,1790,10934.376991453306,223
243,Central Europe,1800,12347.680283496247,298
244,Central Europe,1810,9967.08479131049,243
245,Central Europe,1820,14913.711141441505,394
246,Central Europe,1830,15789.296113976103,410
247,Central Europe,1840,28031.9462323208,680
248,Central Europe,1850,28454.914954916432,685
249,Central Europe,1860,36453.48838111336,900
250,Central Europe,1870,33555.574277963045,819
251,Central Europe,1880,57791.58217066721,1404
252,Chinese world,-680,3.1905864020819905,1
253,Chinese world,-490,4.7311108287698325,1
254,Chinese world,-470,4.712960761244872,1
255,Chinese world,-460,9.401358218042333,2
256,Chinese world,-410,4.626979328487453,1
257,Chinese world,-400,9.223213555415924,2
258,Chinese world,-360,4.551070490275141,1
259,Chinese world,-350,9.072468304926034,2
260,Chinese world,-280,4.4386558965621346,1
261,Chinese world,-270,4.426689498850218,1
262,Chinese world,-260,4.4156842787261965,1
263,Chinese world,-240,4.397463597871189,1
264,Chinese world,-230,8.781503778866327,2
265,Chinese world,-220,4.3860012616651805,1
266,Chinese world,-190,4.38628368705796,1
267,Chinese world,-140,8.863918655480193,2
268,Chinese world,-130,4.445086898012951,1
269,Chinese world,-110,25.545368953353147,1
270,Chinese world,-60,4.5272787579763065,1
271,Chinese world,-50,4.532816287955001,1
272,Chinese world,-40,4.535645805979488,1
273,Chinese world,-10,9.049019053118272,2
274,Chinese world,0,4.513254307351577,1
275,Chinese world,60,4.351269955282159,1
276,Chinese world,70,4.3073285211993895,1
277,Chinese world,100,4.14560438169908,1
278,Chinese world,110,4.081981813817658,1
279,Chinese world,140,37.13154448673987,5
280,Chinese world,160,7.440279812725469,2
281,Chinese world,170,3.6442577327194656,1
282,Chinese world,180,3.568702679174646,1
283,Chinese world,190,3.4940136956480097,1
284,Chinese world,200,17.10340541208798,5
285,Chinese world,210,21.60473545694395,2
286,Chinese world,220,9.839453876182095,3
287,Chinese world,230,6.42609719710505,2
288,Chinese world,240,6.298328923190314,2
289,Chinese world,250,3.08845599743741,1
290,Chinese world,260,12.124737719376446,4
291,Chinese world,270,8.932757798607456,3
292,Chinese world,280,8.78362816576697,3
293,Chinese world,290,5.764508809805558,2
294,Chinese world,300,5.6818192276542625,2
295,Chinese world,310,1.4772558639146034,1
296,Chinese world,320,2.7717822628041127,1
297,Chinese world,330,2.7443713795366222,1
298,Chinese world,340,2.721993250967106,1
299,Chinese world,350,5.409737413476717,2
300,Chinese world,360,6.830037904906202,3
301,Chinese world,370,2.6874087164401965,1
302,Chinese world,380,13.438433174577003,5
303,Chinese world,390,8.08339547821986,3
304,Chinese world,400,2.708198163041473,1
305,Chinese world,410,6.9134529626177095,3
306,Chinese world,460,2.9402031306804064,1
307,Chinese world,470,3.0025974533551665,1
308,Chinese world,480,10.775595882696345,4
309,Chinese world,500,9.68481512414198,3
310,Chinese world,520,6.818494894982984,2
311,Chinese world,530,3.5082050165126963,1
312,Chinese world,540,27.212345826493017,3
313,Chinese world,560,3.8345125953764283,1
314,Chinese world,570,3.95138457383948,1
315,Chinese world,580,14.096948223008718,4
316,Chinese world,600,4.316424602095695,1
317,Chinese world,610,4.4398505294531905,1
318,Chinese world,620,4.562341905381317,1
319,Chinese world,640,9.598860433966333,2
320,Chinese world,670,10.227594423804181,2
321,Chinese world,680,5.201342009639882,1
322,Chinese world,700,5.340774365663265,1
323,Chinese world,720,18.60992985110764,4
324,Chinese world,730,10.89121002649651,2
325,Chinese world,740,21.814504360093334,4
326,Chinese world,750,5.449322880679159,1
327,Chinese world,760,16.300566871728208,3
328,Chinese world,770,10.814245883113955,2
329,Chinese world,780,44.477644311328476,4
330,Chinese world,790,15.979137407000827,3
331,Chinese world,800,10.548081415664319,2
332,Chinese world,810,5.215086268964024,1
333,Chinese world,820,10.301071273191308,2
334,Chinese world,840,25.04320606103841,5
335,Chinese world,850,4.933225971080207,1
336,Chinese world,880,6.789570930979576,2
337,Chinese world,900,13.639314042603415,3
338,Chinese world,910,13.417560330375384,3
339,Chinese world,920,15.194185436427517,4
340,Chinese world,930,6.301165123181117,2
341,Chinese world,940,1.9465985458141832,1
342,Chinese world,950,16.838404936606125,4
343,Chinese world,960,8.309370644575477,2
344,Chinese world,970,5.9976024002926085,2
345,Chinese world,980,13.756688362500139,5
346,Chinese world,990,8.046612316836075,2
347,Chinese world,1000,5.847640168669817,2
348,Chinese world,1020,5.79185478970104,2
349,Chinese world,1040,11.539985242906065,4
350,Chinese world,1050,7.868887994639732,2
351,Chinese world,1060,13.661406798519982,4
352,Chinese world,1070,6.941226039549595,1
353,Chinese world,1080,11.911502560607577,3
354,Chinese world,1090,5.848686066757564,2
355,Chinese world,1100,1.8644517434173091,1
356,Chinese world,1120,16.37062686677489,4
357,Chinese world,1130,1.9017178646125878,1
358,Chinese world,1140,8.36827546468748,2
359,Chinese world,1150,8.474700905255865,2
360,Chinese world,1170,8.717328939711987,2
361,Chinese world,1180,12.415545467708494,5
362,Chinese world,1200,9.155858472242631,2
363,Chinese world,1210,6.7357821289759485,2
364,Chinese world,1230,16.662132321264572,4
365,Chinese world,1240,24.7030281565971,5
366,Chinese world,1260,33.153653513212056,7
367,Chinese world,1270,47.39465449038909,9
368,Chinese world,1280,74.91904551171643,15
369,Chinese world,1290,21.24344545850707,5
370,Chinese world,1300,41.86558515471802,8
371,Chinese world,1310,66.2408779974819,12
372,Chinese world,1320,96.56066980198118,12
373,Chinese world,1330,41.41224609359564,8
374,Chinese world,1340,46.072391643484444,9
375,Chinese world,1350,57.197942455263735,9
376,Chinese world,1360,48.28408168492495,8
377,Chinese world,1370,48.29797354798833,9
378,Chinese world,1380,77.17316128242203,16
379,Chinese world,1390,68.77180776110701,11
380,Chinese world,1400,104.96373024344771,17
381,Chinese world,1410,39.71514230005978,6
382,Chinese world,1420,21.25169830514189,2
383,Chinese world,1430,67.92724486914516,8
384,Chinese world,1440,61.41751762874388,9
385,Chinese world,1450,11.268721472902316,2
386,Chinese world,1460,69.03611996964332,9
387,Chinese world,1470,45.29942515747625,6
388,Chinese world,1480,53.00876069811283,8
389,Chinese world,1490,26.181481331986006,3
390,Chinese world,1500,73.25658844684517,10
391,Chinese world,1510,45.227454243742585,5
392,Chinese world,1520,136.48931259273493,16
393,Chinese world,1530,138.59773970307603,16
394,Chinese world,1540,115.8803637725393,14
395,Chinese world,1550,137.12573812686082,16
396,Chinese world,1560,71.79439829101379,8
397,Chinese world,1570,103.26928201951503,6
398,Chinese world,1580,90.27568559341196,9
399,Chinese world,1590,47.732337898094585,6
400,Chinese world,1600,93.84286141138921,13
401,Chinese world,1610,102.68039560124363,12
402,Chinese world,1620,263.5526234468131,27
403,Chinese world,1630,205.875527844005,22
404,Chinese world,1640,271.5059290834786,31
405,Chinese world,1650,339.92694642062395,32
406,Chinese world,1660,793.4207291639857,78
407,Chinese world,1670,294.99333193080037,31
408,Chinese world,1680,440.1401081306936,46
409,Chinese world,1690,210.7628127986901,21
410,Chinese world,1700,391.18342422914367,41
411,Chinese world,1710,217.62872587132227,18
412,Chinese world,1720,99.26274899470728,10
413,Chinese world,1730,219.59723907758126,23
414,Chinese world,1740,201.54473831469065,18
415,Chinese world,1750,125.7405179474302,13
416,Chinese world,1760,249.34709316879105,27
417,Chinese world,1770,308.44041830478915,36
418,Chinese world,1780,331.46118713782323,38
419,Chinese world,1790,300.4356657444277,35
420,Chinese world,1800,550.4845631171853,62
421,Chinese world,1810,227.93491145157626,27
422,Chinese world,1820,259.5321789137305,33
423,Chinese world,1830,434.79878379490486,51
424,Chinese world,1840,369.271874088939,39
425,Chinese world,1850,359.57975579733255,33
426,Chinese world,1860,456.0860309895971,54
427,Chinese world,1870,380.028024073183,40
428,Chinese world,1880,410.2681724351062,41
429,East Slavic,860,8.856212992253699,1
430,East Slavic,1140,7.549599708036991,1
431,East Slavic,1180,14.693260877948816,1
432,East Slavic,1220,8.65592972038816,1
433,East Slavic,1300,10.390053886720873,1
434,East Slavic,1340,27.399365051709026,3
435,East Slavic,1400,10.150477690912663,2
436,East Slavic,1410,13.718380999023434,1
437,East Slavic,1440,29.475381255182185,2
438,East Slavic,1460,28.701702723307395,1
439,East Slavic,1470,15.75166253879022,1
440,East Slavic,1480,76.00380034447775,3
441,East Slavic,1500,16.719498932494805,1
442,East Slavic,1510,34.04765878904502,2
443,East Slavic,1520,75.71192717391007,5
444,East Slavic,1530,178.19260354705008,4
445,East Slavic,1540,236.85229819100556,8
446,East Slavic,1550,258.2231932667784,9
447,East Slavic,1560,383.1143644435708,11
448,East Slavic,1570,208.78120437380352,6
449,East Slavic,1580,632.9791203643972,16
450,East Slavic,1590,238.35835968744135,7
451,East Slavic,1600,113.85749219487624,6
452,East Slavic,1610,121.47524443918572,6
453,East Slavic,1620,429.03972377744327,11
454,East Slavic,1630,134.23375612493624,7
455,East Slavic,1640,732.2543371800151,25
456,East Slavic,1650,261.76580562687946,9
457,East Slavic,1660,566.2925050423505,15
458,East Slavic,1670,95.51079433124914,5
459,East Slavic,1680,520.5712042305918,27
460,East Slavic,1690,365.3037100404774,14
461,East Slavic,1700,569.7691391531345,29
462,East Slavic,1710,484.64419199486684,16
463,East Slavic,1720,752.2000654238774,30
464,East Slavic,1730,591.3757749131663,30
465,East Slavic,1740,1868.7844520326187,66
466,East Slavic,1750,673.1206996772212,39
467,East Slavic,1760,1425.2707374817985,62
468,East Slavic,1770,1840.9754096457916,80
469,East Slavic,1780,4814.971053415501,150
470,East Slavic,1790,3008.98901612195,106
471,East Slavic,1800,5119.252087997749,171
472,East Slavic,1810,3239.970633572437,128
473,East Slavic,1820,6530.081197777817,240
474,East Slavic,1830,5166.603669900071,207
475,East Slavic,1840,8780.668693070238,320
476,East Slavic,1850,9710.226513306836,339
477,East Slavic,1860,12865.07439976924,490
478,East Slavic,1870,12743.208420936122,475
479,East Slavic,1880,20365.5997845352,729
480,France,550,4.180856933126262,1
481,France,630,5.290225245015888,1
482,France,650,5.553911398446047,1
483,France,760,6.157771660072204,1
484,France,780,6.086246693553211,1
485,France,810,11.814122792627662,2
486,France,820,5.832834616988249,1
487,France,830,11.506594046105826,2
488,France,840,34.01746120224334,6
489,France,850,5.582765490731672,1
490,France,860,10.987819887626646,2
491,France,880,52.34482998682766,5
492,France,910,29.393633265664054,1
493,France,930,4.891528516315006,1
494,France,940,4.817616747041121,1
495,France,980,22.88666377701686,5
496,France,1000,15.009655679410628,3
497,France,1020,17.79682987189141,4
498,France,1030,4.436219200778707,1
499,France,1040,8.860642044047802,2
500,France,1080,48.196353698738875,10
501,France,1090,22.496959228723856,5
502,France,1100,27.190675775460345,6
503,France,1110,9.140189656964218,2
504,France,1120,35.895173205470456,7
505,France,1130,18.656968294793124,4
506,France,1140,443.0140381325717,39
507,France,1150,19.125825759742444,4
508,France,1160,108.51464288806785,8
509,France,1170,100.45877405667835,6
510,France,1180,600.2184539528192,43
511,France,1190,34.70839670925079,2
512,France,1200,425.4422504325674,29
513,France,1210,148.59776272658578,8
514,France,1220,441.2636688346414,23
515,France,1230,59.58678243574045,6
516,France,1240,1046.7971566369351,60
517,France,1250,156.5031690903143,7
518,France,1260,304.60657977476916,17
519,France,1270,59.22684193031499,5
520,France,1280,524.3844378587603,38
521,France,1290,68.4044564038995,6
522,France,1300,223.38637315906348,25
523,France,1310,19.656142718018987,3
524,France,1320,110.97876414738718,17
525,France,1330,34.39049546537402,5
526,France,1340,520.716003675451,28
527,France,1350,28.901360917703823,4
528,France,1360,88.58634996883359,8
529,France,1370,18.24966818221366,3
530,France,1380,525.9259485658479,28
531,France,1390,18.787917345947456,2
532,France,1400,358.8338443263873,18
533,France,1410,140.4374867926592,7
534,France,1420,325.32880321114794,18
535,France,1430,212.20071154067122,10
536,France,1440,862.073372264736,37
537,France,1450,89.98882990008805,7
538,France,1460,315.32923958369327,20
539,France,1470,46.32719718398212,6
540,France,1480,653.2089463186562,51
541,France,1490,157.60879395456047,9
542,France,1500,1019.4534654801804,43
543,France,1510,363.7229082123605,23
544,France,1520,1188.6432500819406,55
545,France,1530,648.9013350443483,40
546,France,1540,3649.694538939148,186
547,France,1550,757.230093972074,48
548,France,1560,1944.4864095736682,109
549,France,1570,1122.9848555314081,71
550,France,1580,2198.031363628865,144
551,France,1590,954.9035286421536,57
552,France,1600,2386.112302176059,125
553,France,1610,1365.7828389708914,85
554,France,1620,2770.2682969060306,170
555,France,1630,1958.1308760364032,121
556,France,1640,4525.312818287293,230
557,France,1650,2110.907735297613,154
558,France,1660,2713.2483481333893,191
559,France,1670,2336.350208696622,163
560,France,1680,5750.820976428447,313
561,France,1690,2907.7859522126,186
562,France,1700,4596.899584249848,215
563,France,1710,3423.5996533583234,171
564,France,1720,4675.3013343058765,230
565,France,1730,3347.9508854446303,177
566,France,1740,6250.144272484528,302
567,France,1750,4007.499480943724,241
568,France,1760,6137.888622860891,378
569,France,1770,6512.43844756855,361
570,France,1780,10211.904441786148,626
571,France,1790,8003.555422363069,489
572,France,1800,12119.392610128276,668
573,France,1810,8531.215729875083,510
574,France,1820,12611.867746251417,813
575,France,1830,12294.782460304881,903
576,France,1840,22397.642731202577,1556
577,France,1850,22275.01448689399,1527
578,France,1860,29344.996514085426,1955
579,France,1870,21566.526049198073,1432
580,France,1880,32132.232209098434,2090
581,German world,570,7.822422287169595,1
582,German world,580,48.95142708749061,1
583,German world,740,22.186159829867687,2
584,German world,750,20.483622188764315,1
585,German world,780,20.168354357668697,1
586,German world,800,10.7083942591435,1
587,German world,810,10.581213811644362,1
588,German world,820,29.711661068775037,2
589,German world,840,28.824411284521297,2
590,German world,880,76.81170430258486,3
591,German world,920,8.8162932615538,1
592,German world,940,21.51585565722074,3
593,German world,960,8.278564571563493,1
594,German world,980,65.06633665223262,3
595,German world,990,56.376974191767054,2
596,German world,1000,31.693925996225406,4
597,German world,1010,55.473128576208346,2
598,German world,1020,7.831836994733398,1
599,German world,1040,10.935083885783182,2
600,German world,1050,7.798190626204902,1
601,German world,1060,39.063219167772445,5
602,German world,1070,7.839278007197146,1
603,German world,1080,23.63335061357084,3
604,German world,1090,7.92789873517434,1
605,German world,1100,15.978810717994621,2
606,German world,1120,24.437738413483906,3
607,German world,1130,8.240658893526962,1
608,German world,1140,8.346280118624838,1
609,German world,1150,51.4370510652625,1
610,German world,1160,17.17988489119691,2
611,German world,1180,125.1214359514006,9
612,German world,1200,96.68438842157592,6
613,German world,1210,172.2076044180911,3
614,German world,1220,96.96012689278078,5
615,German world,1230,19.566053514220073,2
616,German world,1240,490.26286397311196,18
617,German world,1250,83.22028897091339,3
618,German world,1260,41.83323214007109,4
619,German world,1270,76.59321813417903,2
620,German world,1280,54.819316227203316,5
621,German world,1290,80.51735345707459,2
622,German world,1300,293.86189935788076,10
623,German world,1310,11.805035655224543,1
624,German world,1320,24.214149104590245,2
625,German world,1330,24.838948592571057,2
626,German world,1340,230.25857462213958,14
627,German world,1350,70.33442105987714,6
628,German world,1360,159.05520380679033,11
629,German world,1370,13.763477726425537,1
630,German world,1380,236.35409814327733,18
631,German world,1390,162.60977963223564,6
632,German world,1400,229.86848785140126,15
633,German world,1410,106.58154306579726,7
634,German world,1420,225.8410578568116,14
635,German world,1430,179.7488303915135,6
636,German world,1440,913.0268000318163,70
637,German world,1450,391.34694245621137,12
638,German world,1460,736.1268842665545,36
639,German world,1470,415.70267937765783,13
640,German world,1480,2619.2874114370748,98
641,German world,1490,520.324294395244,21
642,German world,1500,2450.64421217318,107
643,German world,1510,881.3413490301328,50
644,German world,1520,4858.552254155626,188
645,German world,1530,3760.5161168180794,146
646,German world,1540,7417.125148288167,298
647,German world,1550,2532.1605434073367,91
648,German world,1560,6879.547369835187,230
649,German world,1570,4273.620462689701,137
650,German world,1580,7490.7473867655535,252
651,German world,1590,4636.3789777166485,147
652,German world,1600,10527.114258289828,279
653,German world,1610,5247.852511497852,181
654,German world,1620,10794.688754527977,309
655,German world,1630,6294.612230821158,173
656,German world,1640,9448.377169213341,317
657,German world,1650,6612.90070880277,184
658,German world,1660,11295.05447892839,316
659,German world,1670,9751.924663978807,283
660,German world,1680,15886.265875884043,433
661,German world,1690,10366.142997686191,305
662,German world,1700,15973.398141331389,480
663,German world,1710,12591.076109920687,377
664,German world,1720,18483.993817560768,568
665,German world,1730,15327.460174568747,450
666,German world,1740,21601.854565784277,640
667,German world,1750,19165.849263900745,541
668,German world,1760,25289.92568632069,771
669,German world,1770,22593.428162410994,654
670,German world,1780,36470.341984877385,959
671,German world,1790,33156.85816894917,902
672,German world,1800,42594.66344535062,1262
673,German world,1810,32546.17333547814,971
674,German world,1820,45841.43494174881,1312
675,German world,1830,48888.65613106463,1433
676,German world,1840,79114.51000715444,2571
677,German world,1850,65940.65534127453,2143
678,German world,1860,84337.07764713101,2609
679,German world,1870,76415.85822383554,2255
680,German world,1880,114863.33305003389,3538
681,Greek World,-820,1.6349888509224453,1
682,Greek World,-800,8.738133946817435,2
683,Greek World,-700,10.516405571351973,2
684,Greek World,-680,34.13315381097463,1
685,Greek World,-660,26.584839969904113,4
686,Greek World,-620,7.896805950304782,1
687,Greek World,-600,98.08819255731503,11
688,Greek World,-590,8.666357468746703,1
689,Greek World,-570,9.057930863377667,1
690,Greek World,-560,150.02341118138648,20
691,Greek World,-550,9.334695333977503,1
692,Greek World,-530,18.99380339380318,2
693,Greek World,-520,190.52355330178204,11
694,Greek World,-500,249.6933555886232,29
695,Greek World,-490,19.12233291287328,2
696,Greek World,-460,454.7762636962083,51
697,Greek World,-450,37.87168451751828,4
698,Greek World,-440,3.7165604151483667,1
699,Greek World,-430,64.29444356927684,6
700,Greek World,-420,232.7107045437539,20
701,Greek World,-410,37.3299075503652,4
702,Greek World,-400,251.48261535130473,31
703,Greek World,-390,37.0487912522603,4
704,Greek World,-380,9.227110070084954,1
