,region_name,year,log_gdp_std,N_est_log_std
103,France,1760,1.0189871089731093,1.4028300061248282
104,France,1770,1.0050471095233104,1.4123566954309246
105,France,1780,1.0170655114129643,1.4847061829714154
106,France,1790,1.009626387279607,1.4455160992823635
107,France,1800,1.004493543158075,1.5122494019044828
108,France,1810,1.016810278885883,1.4557846921217081
109,France,1820,1.0096852365550208,1.518655634126633
110,France,1830,1.0237028479210657,1.5145602802264466
111,France,1840,1.0414370882676183,1.6110252698052492
112,France,1850,1.0573860605489445,1.6101422772946798
113,France,1860,1.0773171871117273,1.6544771370161382
114,France,1870,1.0862102323163818,1.6049436105852397
115,France,1880,1.099159041936616,1.6690708045498592
116,German world,1500,1.0066574235043586,1.2551637279527919
117,German world,1510,1.0105774066982915,1.0906852833841096
118,German world,1520,1.005735742356584,1.3652366742030408
119,German world,1530,1.0000591548052125,1.3240335921134552
120,German world,1540,0.9963330180245147,1.4332775614474198
121,German world,1550,0.9884037096399091,1.2604265260405745
122,German world,1560,0.9907027053410312,1.4211766425771917
123,German world,1570,0.9852449780020014,1.3446050561609337
124,German world,1580,0.9907470368649485,1.434866123128775
125,German world,1590,0.9836948042131021,1.3577085551061483
126,German world,1600,0.9853007646372798,1.4895955448316232
127,German world,1610,0.9863902353958788,1.3776334899999103
128,German world,1620,0.9882103612772611,1.4936324708858533
129,German world,1630,0.9851821513060399,1.4068851487554828
130,German world,1640,0.9879861030579207,1.4722076077832456
131,German world,1650,0.9942040725042609,1.4148188091082408
132,German world,1660,0.9988551793032904,1.500919967788916
133,German world,1670,1.003625876327475,1.477293439526483
134,German world,1680,0.9979849887456319,1.5557787512190542
135,German world,1690,0.9979060997257653,1.4871172213525066
136,German world,1700,0.9954145829571686,1.5566584745333638
137,German world,1710,0.9982975483632662,1.518390268479015
138,German world,1720,1.0040757396479734,1.58013705663351
139,German world,1730,1.0063288737415472,1.5500194628747335
140,German world,1740,1.0036926618128128,1.6052068597164482
141,German world,1750,1.0077873138210016,1.585963235799296
142,German world,1760,1.0060789730469453,1.6305585946762344
143,German world,1770,1.0049869661209236,1.6124250633533843
144,German world,1780,1.0105154526886737,1.6894387493177305
145,German world,1790,1.0108504490792076,1.674119365453347
146,German world,1800,1.010954573451212,1.714404907952501
147,German world,1810,1.013276951415391,1.6711295014294674
148,German world,1820,1.024324645597321,1.7262196594548267
149,German world,1830,1.031954502082734,1.7365704397607065
150,German world,1840,1.0362068088770005,1.8139879151022282
151,German world,1850,1.0403942579537344,1.7846934742245966
152,German world,1860,1.0612471907221148,1.8242692615286888
153,German world,1870,1.0808797755624988,1.8084060100665411
154,German world,1880,1.095945738282987,1.8739542536015898
155,Greek World,0,0.9441600196341061,0.35289958452188475
156,Greek World,730,0.9616415079104478,0.3848093210955787
157,Greek World,1280,0.9721307951246292,0.8414355682040141
158,Greek World,1300,0.9730280595486622,0.5022723895365324
159,Greek World,1310,0.9791445843320238,0.5062833077408346
160,Greek World,1320,0.9649553342874648,0.7619629081700922
161,Greek World,1330,0.9789852283853022,0.579639010480204
162,Greek World,1340,0.9902357272321005,0.6391970161262176
163,Greek World,1360,0.9946448751294251,0.7034877576665586
164,Greek World,1370,0.9930711702026791,0.5961281157979893
165,Greek World,1380,0.9910981628517953,0.6823901480597198
166,Greek World,1390,0.9857217520002274,0.7157892366440989
167,Greek World,1400,0.9868246499340684,0.43165040678386885
168,Greek World,1410,0.9844971527388731,0.43563726005385167
169,Greek World,1420,0.9845631417774259,0.7277391085909954
170,Greek World,1430,0.9814276944012359,0.4434190422588318
171,Greek World,1440,0.9746443649414491,0.6238865597580052
172,Greek World,1450,0.9936154221055385,0.2926322590431718
173,Greek World,1460,0.9785509188108944,0.812266368141876
174,Greek World,1480,0.976711116454831,0.6567679110136944
175,Greek World,1490,0.9761970487667332,0.6411568849233538
176,Greek World,1500,0.9831715129366978,0.5183308355685465
177,Greek World,1520,0.9766308045864399,0.5238900185528611
178,Greek World,1530,0.9738514175083907,0.6524281212562919
179,Greek World,1540,0.9847981852160093,0.6735176216339644
180,Greek World,1550,0.9844094111623052,0.8074812163672426
181,Greek World,1560,0.9748054531398486,0.5827851139185845
182,Greek World,1580,0.9759258824214297,0.8752966169828553
183,Greek World,1600,0.984680062278822,0.6646047881556738
184,Greek World,1620,0.9846561439183867,0.4892651369098463
185,Greek World,1630,0.9733324541336692,0.32914835016886596
186,Greek World,1640,0.9738054147938916,0.6057424920687111
187,Greek World,1650,0.9842213676662903,0.48964063127786583
188,Greek World,1660,0.9981911736777671,0.48938581454131125
189,Greek World,1690,0.9937864813547569,0.48769807699537365
190,Greek World,1700,0.9940080372009585,0.6692218325900942
191,Greek World,1720,1.0052022217654197,0.6236874919021045
192,Greek World,1730,1.004164828395523,0.5953578119553129
193,Greek World,1740,1.0019006283429301,0.32264683391574533
194,Greek World,1750,1.0003525343938733,0.6582691770621643
195,Greek World,1760,1.007542721714374,0.7758341065992964
196,Greek World,1770,0.99577243361881,0.4791826106997566
197,Greek World,1780,1.0059170034454485,0.31814620695925105
198,Greek World,1790,1.0014014869530554,0.699787661234426
199,Greek World,1800,1.0063526006826629,0.9083719086398568
200,Greek World,1810,1.0247642321606059,0.8256219708245235
201,Greek World,1820,1.0222050635320625,0.9194244693611459
202,Greek World,1830,1.0304380543866332,0.9438970772306895
203,Greek World,1840,1.038394945008578,1.04551059421409
204,Greek World,1850,1.047165213663715,1.13013708692441
205,Greek World,1860,1.057307702082069,1.123964578597838
206,Greek World,1870,1.0561735699747996,1.093272003863941
207,Greek World,1880,1.071464250658876,1.1949957497905228
208,Indian world,1600,0.9638793979447092,0.6352640468333072
209,Indian world,1650,0.9556241575910043,0.5717073472475435
210,Indian world,1700,0.9525241635922345,0.5227836559852866
211,Indian world,1750,0.9411397403089526,0.5998538489221465
212,Indian world,1800,0.9366428448193715,0.8650939617590855
213,Indian world,1810,0.9299470957235235,0.6885050764136881
214,Indian world,1820,0.9050000742798218,0.6553478495795636
215,Indian world,1830,0.9246264611003666,0.7245051755834814
216,Indian world,1840,0.9244835721302197,0.7969423850615281
217,Indian world,1850,0.9248799241426449,0.8384076402544038
218,Indian world,1860,0.9174406549144947,0.8405218737559546
219,Indian world,1870,0.9548647689640696,0.9529867846105834
220,Indian world,1880,0.9614970900313301,1.003535469754182
221,Italy,1450,1.0575318690371922,0.9942282898046836
222,Italy,1500,1.0585457532524762,1.269943222781265
223,Italy,1550,1.047011815083757,1.2860908517967244
224,Italy,1600,1.058208637457629,1.4998801823200787
225,Italy,1650,1.0502130422992073,1.3521935371590226
226,Italy,1700,1.0542121088032907,1.4707930387400996
227,Italy,1750,1.0551360909811913,1.4498113750416275
228,Italy,1800,1.0569085024799736,1.5235242969086153
229,Italy,1810,1.056541955781113,1.5026664458543681
230,Italy,1820,1.0570014171959994,1.5421155834744127
231,Italy,1830,1.0569463643457562,1.5168033300080976
232,Italy,1840,1.057058166936573,1.6244280275044936
233,Italy,1850,1.0581273540316014,1.6077456989972088
234,Italy,1860,1.061347382409939,1.6667667775495025
