,region_name,year,numeracy_weighted,homicide_rate_weighted,infant_mortality_weighted,Gender_equality_num_weighted,height_weighted,life_expectancy_weighted,wellbeing_weighted,gdp_pc_weighted,pop,N_est,region_category
1342,Latin World,-220,,,,,,,,,,5.391559966195719,1.0
1343,Latin World,-210,,,,,,,,,,5.123809159839226,1.0
1344,Latin World,-200,,,,,,,,,,20.49988070304205,1.0
1345,Latin World,-180,,,,,,,,,,5.136780048300869,1.0
1346,Latin World,-160,,,,,,,,,,28.047230168691836,1.0
1347,Latin World,-150,,,,,,,,,,15.520278408290018,1.0
1348,Latin World,-140,,,,,,,,,,5.189070356824196,1.0
1349,Latin World,-130,,,,,,,,,,5.205687671704204,1.0
1350,Latin World,-120,,,,,,,,,,83.3129173050488,1.0
1351,Latin World,-110,,,,,,,,,,15.71984119563026,1.0
1352,Latin World,-100,,,,,,,,,,78.84923514814369,1.0
1353,Latin World,-90,,,,,,,,,,5.547281532319183,1.0
1354,Latin World,-80,,,,,,,,,,26.70867450558344,1.0
1355,Latin World,-70,,,,,,,,,,32.0697871497804,1.0
1356,Latin World,-60,,,,,,,,,,103.0033950191771,1.0
1357,Latin World,-50,,,,,,,,,,31.894188993880128,1.0
1358,Latin World,-40,,,,,,,,,,58.21393190968352,1.0
1359,Latin World,-30,,,,,,,,,,36.13602075194392,1.0
1360,Latin World,-20,,,,,,,,,,99.4212706526238,1.0
1361,Latin World,-10,,,,,,,,,,5.306168710627079,1.0
1362,Latin World,0,,,,,,,,1143.2506738544475,2650.0,10.585103908807218,1.0
1363,Latin World,10,,,,,,,,,,5.273810110667584,1.0
1364,Latin World,20,,,,,,,,,,5.249694285885883,1.0
1365,Latin World,30,,,,,,,,,,16.837723321547003,1.0
1366,Latin World,40,,,,,,,,,,28.178176564213025,1.0
1367,Latin World,50,,,,,,,,,,10.286445596940869,1.0
1368,Latin World,60,,,,,,,,,,25.47966458279369,1.0
1369,Latin World,70,,,,,,,,,,15.127884972960857,1.0
1370,Latin World,80,,,,,,,,,,82.83714166636709,1.0
1371,Latin World,100,,,,,,,,,,38.77315579689689,1.0
1372,Latin World,110,,,,,,,,,,4.769620484644048,1.0
1373,Latin World,120,,,,,,,,,,18.75115336479243,1.0
1374,Latin World,130,,,,,,,,,,4.602173186072535,1.0
1375,Latin World,140,,,,,,,,,,64.75857246880665,1.0
1376,Latin World,150,,,,,,,,,,4.42338282788921,1.0
1377,Latin World,160,,,,,,,,,,12.995825187518845,1.0
1378,Latin World,170,,,,,,,,,,4.240185532884155,1.0
1379,Latin World,180,,,,,,,,,,35.55713484660899,1.0
1380,Latin World,200,,,,,,,,,,23.81880487340361,1.0
1381,Latin World,220,,,,,,,,,,3.799370248264263,1.0
1382,Latin World,230,,,,,,,,,,20.662389941520832,1.0
1383,Latin World,240,,,,,,,,,,38.77024681374782,1.0
1384,Latin World,250,,,,,,,,,,7.13530784517531,1.0
1385,Latin World,270,,,,,,,,,,3.433244395600252,1.0
1386,Latin World,280,,,,,,,,,,33.7292291704206,1.0
1387,Latin World,290,,,,,,,,,,3.317519648414581,1.0
1388,Latin World,300,,,,,,,,,,13.069055811012044,1.0
1389,Latin World,310,,,,,,,,,,3.2223784882154014,1.0
1390,Latin World,340,,,,,,,,,,24.97769929400197,1.0
1391,Latin World,350,,,,,,,,,,3.101143424087675,1.0
1392,Latin World,360,,,,,,,,,,12.346833429730856,1.0
1393,Latin World,380,,,,,,,,,,9.23748301962894,1.0
1394,Latin World,390,,,,,,,,,,9.260716814766512,1.0
1395,Latin World,400,,,,,,,,,,24.824198794321056,1.0
1396,Latin World,410,,,,,,,,,,3.127984918748991,1.0
1397,Latin World,420,,,,,,,,,,9.484971902433855,1.0
1398,Latin World,440,,,,,,,,,,47.18122842038182,1.0
1399,Latin World,460,,,,,,,,,,6.758756753474451,1.0
1400,Latin World,480,,,,,,,,,,17.67992822904238,1.0
1401,Latin World,500,,,,,,,,,,3.722900643290034,1.0
1402,Latin World,510,,,,,,,,,,3.827238683937372,1.0
1403,Latin World,1000,,,,,,,,1151.0,2000.0,,1.0
1404,Latin World,1250,,,,,,,,1321.6666666666667,2982.652,,1.0
1405,Latin World,1260,,,,,,,,1250.7272727272727,3009.8400000000006,,1.0
1406,Latin World,1270,,,,,,,,1225.6666666666667,3048.6800000000003,,1.0
1407,Latin World,1280,,,,,,,,1309.6120950421798,6560.337333333333,,1.0
1408,Latin World,1290,,,,,,,,1279.5138483260987,6726.786666666666,,1.0
1409,Latin World,1300,,,,,,,,1330.7001723118956,6815.066666666667,,1.0
1410,Latin World,1310,,,,,,,,1384.2502562035943,6903.346666666666,,1.0
1411,Latin World,1320,,,,,,,,1259.3547740194133,6991.626666666666,,1.0
1412,Latin World,1330,,,,,,,,1376.8726343985736,7079.906666666667,,1.0
1413,Latin World,1340,,,,,,,,1486.4509565152491,7168.1866666666665,,1.0
1414,Latin World,1350,,,,,,,,1402.5687848568075,7256.466666666667,,1.0
1415,Latin World,1360,,,,,,,,1581.1283691586214,7344.746666666666,,1.0
1416,Latin World,1370,,,,,,,,1551.313446315825,7433.026666666667,,1.0
1417,Latin World,1380,,,,,,,,1538.750278006759,7521.306666666666,,1.0
1418,Latin World,1390,,,,,,,,1520.466101278938,7609.586666666666,,1.0
1419,Latin World,1400,,,,,,,,1542.446475465808,7697.866666666667,,1.0
1420,Latin World,1410,,,,,,,,1497.263982763414,7786.146666666666,,1.0
1421,Latin World,1420,,,,,,,,1516.8698884099283,7874.426666666666,,1.0
1422,Latin World,1430,,,,,,,,1476.5154362561595,7962.706666666666,,1.0
1423,Latin World,1440,,,,,,,,1402.5908476197676,8050.986666666667,,1.0
1424,Latin World,1450,,,,,,,,1609.095301828944,8204.328571428572,,1.0
1425,Latin World,1460,,,,,,,,1444.154778600968,8227.546666666665,,1.0
1426,Latin World,1470,,,,,,,,1499.9400173997176,8315.826666666668,,1.0
1427,Latin World,1480,,,,,,,,1422.015862469431,8404.106666666667,,1.0
1428,Latin World,1490,,,,,,,,1422.036435940711,8492.386666666667,,1.0
1429,Latin World,1500,,,,,,,,1557.2782775692738,8984.53512195122,,1.0
1430,Latin World,1510,,,,,,,,1606.2284899178028,9714.7,,1.0
1431,Latin World,1520,,,,,,,,1542.7582127809612,9993.9,,1.0
1432,Latin World,1530,,,,,,,,1496.5612835267252,9146.136585365854,,1.0
1433,Latin World,1540,,,,,,,,1536.9224639004217,8649.84,,1.0
1434,Latin World,1550,,,,,,,,1513.9403509698675,8781.063829787234,,1.0
1435,Latin World,1560,,,,,,,,1464.1409940975554,9100.56,,1.0
1436,Latin World,1570,,,,,,,,1461.7360748434176,9325.92,,1.0
1437,Latin World,1580,,,,,,,,1467.3503183925268,9551.28,,1.0
1438,Latin World,1590,,,,,,,,1391.2489216355546,9776.64,,1.0
1439,Latin World,1600,,,,,,,,1499.8718318159597,9894.58245614035,,1.0
1440,Latin World,1610,,,,,,,,1497.693346654146,10117.92,,1.0
1441,Latin World,1620,,,,,,,,1514.5833514884057,10233.839999999998,,1.0
1442,Latin World,1630,,,,,,,,1423.1078871491973,10349.76,,1.0
1443,Latin World,1640,,,,,,,,1440.202947932686,10465.68,,1.0
1444,Latin World,1650,,,,,,,,1535.2159991310527,10450.510638297872,,1.0
1445,Latin World,1660,,,,,,,,1644.380678525979,10697.52,,1.0
1446,Latin World,1670,,,,,,,,1781.588079656737,10813.44,,1.0
1447,Latin World,1680,,,,,,,,1691.0618743023197,10929.36,,1.0
1448,Latin World,1690,,,,,,,,1714.0489322289477,11045.28,,1.0
1449,Latin World,1700,,,,,,,,1734.6212913541,11105.08596491228,,1.0
1450,Latin World,1710,,,,,,,,1669.8799952786944,11779.333333333334,,1.0
1451,Latin World,1720,,,,,,,,1857.05053131629,12397.466666666664,,1.0
1452,Latin World,1730,,,,,,,,1873.8683751380177,13015.6,,1.0
1453,Latin World,1740,,,,,,,,1867.84801309394,13633.733333333334,,1.0
1454,Latin World,1750,,,,,,,,1905.7393804359688,14045.825531914894,,1.0
1455,Latin World,1760,,,,,,,,1973.26603865249,14870.0,,1.0
1456,Latin World,1770,,,,,,,,1915.8783927436623,15488.133333333331,,1.0
1457,Latin World,1780,,,,,,,,2019.6941884159005,16106.266666666666,,1.0
1458,Latin World,1790,,,,,,,,1992.3364207602128,16724.4,,1.0
1459,Latin World,1800,,,,,,,,2056.132428937093,17497.480555555554,,1.0
1460,Latin World,1810,,,,,,,,2176.52212625585,17963.552727272727,,1.0
1461,Latin World,1820,,,,,,,,2205.687751369872,17856.077464788734,,1.0
1462,Latin World,1830,,,,,,,,2344.350108069883,20263.036363636365,,1.0
1463,Latin World,1840,,,,,,,,2532.386540161984,21934.940298507463,,1.0
1464,Latin World,1850,,,,,,,,2742.9061813757853,20393.015625,,1.0
1465,Latin World,1860,,,,,,,,3043.429190717486,20199.662352941177,,1.0
1466,Latin World,1870,,,,,,,,3242.2686517205566,17963.073033707864,,1.0
1467,Latin World,1880,,,,,,,,3583.840968011168,19099.81818181818,,1.0
1468,Latin World,1890,,,,,,,,3991.2202222351752,20441.866666666665,,1.0
1469,Latin World,1900,,,,,,,,4480.848207133295,21622.041666666668,,1.0
1470,Low countries,0,,,,,,,,956.0,300.0,,1.0
1471,Low countries,640,,,,,,,,,,33.865827793874914,1.0
1472,Low countries,960,,,,,,,,,,4.960074630234178,1.0
1473,Low countries,980,,,,,,,,,,4.8446856758039925,1.0
1474,Low countries,1000,,,,,,,,,,4.759556092877796,1.0
1475,Low countries,1040,,,,,,,,,,4.687538462642523,1.0
1476,Low countries,1060,,,,,,,,,,4.69657322941699,1.0
1477,Low countries,1120,,,,,,,,,,4.883911652309986,1.0
1478,Low countries,1140,,,,,,,,,,4.9967930997609535,1.0
1479,Low countries,1160,,,,,,,,,,5.134189313623812,1.0
1480,Low countries,1180,,,,,,,,,,5.296018121145894,1.0
1481,Low countries,1230,,,,,,,,,,34.30607483755043,1.0
1482,Low countries,1240,,,,,,,,,,82.0370319146962,1.0
1483,Low countries,1250,,,,,,,,,,12.11313211012516,1.0
1484,Low countries,1280,,,,,,,,,,12.95276549969339,1.0
1485,Low countries,1290,,,,,,,,,,6.628930402799838,1.0
1486,Low countries,1300,,,,,,,,,,81.27365685718043,1.0
1487,Low countries,1310,,,,,,,,,,6.95279367080675,1.0
1488,Low countries,1320,,,,,,,,,,14.247834892920814,1.0
1489,Low countries,1340,,,,,,,,,,32.07399473308794,1.0
1490,Low countries,1350,,,,,,,,1594.9834479246242,756.3000000000001,,1.0
1491,Low countries,1360,,,,,,,,1744.125749473343,768.0,,1.0
1492,Low countries,1370,,,,,,,,1924.638542285601,781.0,16.125651143931364,1.0
1493,Low countries,1380,,,,,,,,2038.8105655485333,794.0,57.612595742688896,1.0
1494,Low countries,1390,,,,,,,,2216.0823925529808,807.0,11.84056509353502,1.0
1495,Low countries,1400,,,,,,,,2027.2241127856096,820.0,80.90775889619967,1.0
1496,Low countries,1410,,,,,,,,1999.8019409784115,833.0,3.5147663408082908,1.0
1497,Low countries,1420,,,,,,,,1918.6517582239503,846.0,79.51708377284774,1.0
1498,Low countries,1430,,,,,,,,2072.786690433749,859.0,27.965145307235645,1.0
1499,Low countries,1440,,,,,,,,2139.118457300275,872.0,405.617195742873,1.0
1500,Low countries,1450,,,,,,,,2252.129134482076,885.0,23.31858085424588,1.0
1501,Low countries,1460,,,,,,,,2310.8086209690487,898.0,275.378725396586,1.0
1502,Low countries,1470,,,,,,,,2302.436125965537,911.0,86.82685369354482,1.0
1503,Low countries,1480,,,,,,,,2271.349862258953,924.0,708.2274247835463,1.0
1504,Low countries,1490,,,,,,,,2252.129134482076,937.0,334.0650798826866,1.0
1505,Low countries,1500,72.0,,,,,,,2344.572602805849,992.75,431.0345574295485,1.0
1506,Low countries,1510,,,,,,,,2509.5068330362446,1005.0,148.0624677825719,1.0
1507,Low countries,1520,,,,,,,,2870.685464268352,1060.0,482.9108424957773,1.0
1508,Low countries,1530,,,,,,,,3026.0447613388787,1115.0,493.7496719956423,1.0
1509,Low countries,1540,,,,,,,,2657.5919624047965,1170.0,1403.7869245081583,1.0
1510,Low countries,1550,,,,,,,,2643.807384875922,1252.5,421.4080542218031,1.0
1511,Low countries,1560,,,,,,,,3369.713174526008,1280.0,915.8797046049948,1.0
1512,Low countries,1570,,,,,,,,2811.447811447811,1335.0,618.0935810719728,1.0
1513,Low countries,1580,,,,,,,,3441.9056878949923,1390.0,1780.2946653721451,1.0
1514,Low countries,1590,,,,,,,,3827.39156268568,1445.0,993.9135464431404,1.0
1515,Low countries,1600,,,,,,,,3845.0071248974127,1506.4583333333333,1518.552323378531,1.0
1516,Low countries,1610,,,,,,,,3621.806298276886,1540.0,1264.0420379462355,1.0
1517,Low countries,1620,,,,,,,,3861.2866634257007,1580.0,2022.365901876871,1.0
1518,Low countries,1630,,,,,,,,3752.624282036046,1620.0,1565.342213117172,1.0
1519,Low countries,1640,,,,,,,,3946.362015880732,1660.0,2153.203647864263,1.0
1520,Low countries,1650,,,,,,,,3756.90345471522,1710.0,2093.8592905105847,1.0
1521,Low countries,1660,,,,,,,,3315.183924809593,1740.0,2442.188752569041,1.0
1522,Low countries,1670,,,,,,,,3336.205189146365,1780.0,1442.356967871047,1.0
1523,Low countries,1680,,,,,,,,3378.220709771512,1820.0,2318.961242456916,1.0
1524,Low countries,1690,,,,,,,,3783.2244008714592,1860.0,1519.140097858054,1.0
1525,Low countries,1700,,,,,,,,3671.136457125762,1907.84375,1433.8639683684935,1.0
1526,Low countries,1710,,,,,,,,4073.479897009309,1936.0833333333333,950.8117998666796,1.0
1527,Low countries,1720,72.0,,,,,,,3569.761789013125,1972.1666666666663,1675.4271787949324,1.0
1528,Low countries,1730,,,,,,,,3692.909487027134,2008.25,1635.595549755441,1.0
1529,Low countries,1740,,,,,,,,3598.6063847026408,2044.3333333333333,1522.2211725267534,1.0
1530,Low countries,1750,,,,,,,,3983.6683922517022,2132.125,1194.7817819321956,1.0
1531,Low countries,1760,95.4561,,,,169.49,,,4059.06660184735,2116.5,1800.9894580062503,1.0
1532,Low countries,1770,97.84812080375488,,,,168.61,,,4489.304812834224,2152.583333333333,1469.7276607099136,1.0
1533,Low countries,1780,98.51674456394971,,,,165.61,,,4347.5125587425055,2188.6666666666665,2455.6147412518503,1.0
1534,Low countries,1790,98.53290566482713,,,,164.88,,,4145.771439889086,2224.75,1751.0539753290177,1.0
1535,Low countries,1800,98.66447571406748,0.8000000000000002,,,,,,4325.392967104197,2260.833333333333,2296.307094849445,1.0
1536,Low countries,1810,99.08824054531684,0.8,,120.915606,164.28705466534,,,3267.107843137255,2549.16875,2156.0996606099197,1.0
1537,Low countries,1820,99.10170053754118,0.8,179.0,121.1134015904283,164.26636032599268,,1.3616048628971045,2937.376720210603,2463.8229166666665,2944.021510220492,1.0
1538,Low countries,1830,99.17958586871376,0.8,174.5749647501175,120.36631799592668,164.08250039166535,,1.4044264828970543,3265.777777777778,2626.6666666666665,3471.701524492682,1.0
1539,Low countries,1840,98.85753264427218,0.8,166.544616709733,120.25343930663222,164.8514211886305,40.440000000000005,1.4171792816827735,3543.181818181818,2887.2727272727275,6635.374352787361,1.0
1540,Low countries,1850,99.57714988737249,1.093819083565947,170.5123625281569,120.37921451026898,165.77160461110375,38.64213961414496,1.6480672066758446,3268.3540597969773,3779.555555555556,7471.456438088207,1.0
1541,Low countries,1860,99.79967647058824,1.328666499455373,171.32941176470587,120.08838,166.55882352941177,38.7266551632101,1.8211101561470588,3745.362859507141,4040.4545454545455,9552.535730281414,1.0
1542,Low countries,1870,99.9568016540317,1.3597916920910176,171.64024810475533,121.011077,166.8073282793476,39.24742484642016,1.9141348487680223,4293.669774205442,4350.777777777777,8302.546192449914,1.0
1543,Low countries,1880,99.89158482888148,1.4140846478784737,182.5,120.803784,168.5,42.27869570111502,2.095771279440192,4785.975723434988,4794.363636363636,12123.348090398831,1.0
1544,Low countries,1890,,,,,,,,5271.249669968791,5327.777777777777,,1.0
1545,Low countries,1900,,,,,,,,5583.329820843953,5773.75,,1.0
1546,Nordic countries,940,,,,,,,,,,11.821966792962929,1.0
1547,Nordic countries,970,,,,,,,,,,5.6714070945483925,1.0
1548,Nordic countries,980,,,,,,,,,,33.64384452797285,1.0
1549,Nordic countries,990,,,,,,,,,,11.104319623227273,1.0
1550,Nordic countries,1000,,,,,,,,,,11.01320553079651,1.0
1551,Nordic countries,1010,,,,,,,,,,16.413285048548882,1.0
1552,Nordic countries,1020,,,,,,,,,,5.445353023786324,1.0
1553,Nordic countries,1030,,,,,,,,,,10.85790675025092,1.0
1554,Nordic countries,1040,,,,,,,,,,5.421525136638388,1.0
1555,Nordic countries,1050,,,,,,,,,,5.422745105816055,1.0
1556,Nordic countries,1090,,,,,,,,,,5.509079756650778,1.0
1557,Nordic countries,1100,,,,,,,,,,5.55007811105332,1.0
1558,Nordic countries,1140,,,,,,,,,,8.92806947303368,1.0
1559,Nordic countries,1180,,,,,,,,,,44.42376983455841,1.0
1560,Nordic countries,1200,,,,,,,,,,22.50314741242784,1.0
1561,Nordic countries,1220,,,,,,,,,,6.612446343762294,1.0
1562,Nordic countries,1240,,,,,,,,,,13.78277615023125,1.0
1563,Nordic countries,1250,,,,,,,,,,7.041942106248987,1.0
1564,Nordic countries,1260,,,,,,,,,,7.199916767280377,1.0
1565,Nordic countries,1280,,,,,,,,,,28.84675934954285,1.0
1566,Nordic countries,1300,,,,,,,,1342.5,490.75,,1.0
1567,Nordic countries,1310,,,,,,,,1362.0,493.0,,1.0
1568,Nordic countries,1320,,,,,,,,1369.7272727272727,496.0,,1.0
1569,Nordic countries,1330,,,,,,,,1618.7777777777778,499.0,,1.0
1570,Nordic countries,1340,,,,,,,,1428.909090909091,502.0,26.18444954939552,1.0
1571,Nordic countries,1350,,,,,,,,1253.2222222222222,505.0,,1.0
1572,Nordic countries,1360,,,,,,,,1320.090909090909,508.0,,1.0
1573,Nordic countries,1370,,,,,,,,1646.4444444444443,511.0,9.412108246085396,1.0
1574,Nordic countries,1380,,,,,,,,1533.4545454545455,514.0,9.650842111508222,1.0
1575,Nordic countries,1390,,,,,,,,1487.4444444444443,517.0,,1.0
1576,Nordic countries,1400,,,,,,,,1536.909090909091,520.0,14.088149904804704,1.0
1577,Nordic countries,1410,,,,,,,,1505.5555555555557,523.0,,1.0
1578,Nordic countries,1420,,,,,,,,1441.909090909091,526.0,10.6439968869041,1.0
1579,Nordic countries,1430,,,,,,,,1402.3333333333333,529.0,,1.0
1580,Nordic countries,1440,,,,,,,,1273.909090909091,532.0,26.603726339492887,1.0
1581,Nordic countries,1450,,,,,,,,1363.0,535.0,,1.0
1582,Nordic countries,1460,,,,,,,,1827.3636363636365,538.0,,1.0
1583,Nordic countries,1470,,,,,,,,1717.5555555555557,541.0,11.910626610333948,1.0
1584,Nordic countries,1480,,,,,,,,1496.8181818181818,544.0,91.31144193124231,1.0
1585,Nordic countries,1490,,,,,,,,1627.0,547.0,,1.0
1586,Nordic countries,1500,,,,,,,,1613.2727272727273,552.4545454545455,17.446911601954202,1.0
1587,Nordic countries,1510,,,,,,,,2092.555555555556,571.0,,1.0
1588,Nordic countries,1520,,,,,,,,1946.3636363636365,592.0,65.39926127785284,1.0
1589,Nordic countries,1530,,,,,,,,1672.0,613.0,204.88002123290448,1.0
1590,Nordic countries,1540,,,,,,,,1458.3636363636365,634.0,377.2318109546427,1.0
1591,Nordic countries,1550,,,,,,,,1597.7777777777778,655.0,81.9929901087968,1.0
1592,Nordic countries,1560,,,,,,,,1588.090909090909,676.0,199.9434492333905,1.0
1593,Nordic countries,1570,,,,,,,,1616.4444444444443,697.0,97.88241753064938,1.0
1594,Nordic countries,1580,,,,,,,,1515.8181818181818,718.0,640.5437049993292,1.0
1595,Nordic countries,1590,,,,,,,,1440.6666666666667,739.0,131.4250859391268,1.0
1596,Nordic countries,1600,,,,,,,,1325.1724137931035,733.625,698.4009244272529,1.0
1597,Nordic countries,1610,,,,,,,,1488.3333333333333,810.0,245.47791829561143,1.0
1598,Nordic countries,1620,,,,,,,,1561.0,860.0,974.6171213233588,1.0
1599,Nordic countries,1630,,,,,,,,1502.3333333333333,910.0,366.6816797606833,1.0
1600,Nordic countries,1640,,,,,,,,1696.090909090909,960.0,929.3672226075932,1.0
1601,Nordic countries,1650,79.0,,,,,,,1612.8573680063043,949.0,463.1382702813367,1.0
1602,Nordic countries,1660,,,,,,,,1756.2727272727273,1060.0,821.098748980722,1.0
1603,Nordic countries,1670,,,,,,,,1751.888888888889,1110.0,660.8821328935511,1.0
1604,Nordic countries,1680,,,,,,,,1782.090909090909,1160.0,1641.8206312644884,1.0
1605,Nordic countries,1690,,,,,,,,1844.0,1210.0,673.792220449665,1.0
1606,Nordic countries,1700,,,,,,,,1793.9375684556408,1195.7604166666667,1376.2885584635249,1.0
1607,Nordic countries,1710,88.4146,,,,,,,1918.888888888889,1369.4166666666667,789.8870107925322,1.0
1608,Nordic countries,1720,97.8009,,,,,,,1699.6363636363635,1478.8333333333333,1451.2094634967027,1.0
1609,Nordic countries,1730,98.984,,,,168.5,,,1701.2222222222222,1588.25,1105.532833893861,1.0
1610,Nordic countries,1740,95.4347,,,,169.5,,,1572.909090909091,1697.6666666666663,2606.781850517116,1.0
1611,Nordic countries,1750,96.9568,,,,168.3,37.7075,,1472.1797633439571,1698.4166666666667,2535.17660331315,1.0
1612,Nordic countries,1760,98.3633,,,,168.0,35.432685126220115,,1508.1818181818182,1916.5,3510.6933191942417,1.0
1613,Nordic countries,1770,94.39769209580838,,,,167.0,33.77555555555556,,1462.0,2025.9166666666667,2443.2589378513994,1.0
1614,Nordic countries,1780,,,,,166.8,36.41298596919676,,1538.909090909091,2135.333333333333,4064.523784592538,1.0
1615,Nordic countries,1790,99.994,,,,167.8,37.51888888888889,,1550.5555555555557,2244.75,4833.864945461015,1.0
1616,Nordic countries,1800,99.32930147538436,1.167444607347582,,,167.1,38.499345641589855,,1421.281229080198,2244.722222222222,4875.681796385602,1.0
1617,Nordic countries,1810,98.48517026277136,1.1584393128617252,200.1,121.30491401770634,170.39109664742725,34.26555555555555,,1338.2222222222222,2463.583333333333,4713.483785134753,1.0
1618,Nordic countries,1820,99.36508529060848,1.7154247948864048,198.3,120.82916092614602,168.21211293260473,41.10290382599814,1.210759197806852,1537.7685949581717,1994.8881578947369,5866.037151638668,1.0
1619,Nordic countries,1830,99.01819309929184,1.8415474684059028,167.61910501732712,120.73792948199488,168.00533373512127,40.13777777777778,1.180532996140229,1661.6463051067706,1872.8260869565215,5460.997849306194,1.0
1620,Nordic countries,1840,99.10878265847528,1.9282895470460235,143.63228689275894,120.200947172019,167.92843721356556,42.5761576818755,1.2809362826787352,1716.9962135573223,1916.6060606060605,9144.535396276244,1.0
1621,Nordic countries,1850,99.57960469865932,1.812515538254151,135.5311506374941,121.16776079474263,168.31742483865892,43.73330186499292,1.494687550498484,1876.935077224171,2100.5714285714284,9930.897264015694,1.0
1622,Nordic countries,1860,99.57725995030496,1.5090950847047468,143.4803365710413,121.00350096571108,168.74964987576234,44.53781770719304,1.5638003604193584,2038.1593270903477,2282.897435897436,12971.190490372064,1.0
1623,Nordic countries,1870,99.38525440729484,1.6850194477113698,126.32820084756644,121.39569286992976,169.788878900732,46.51233100337455,1.815460489248328,2243.4825102774607,2408.1944444444443,12981.993681392483,1.0
1624,Nordic countries,1880,99.8645675632184,1.5068438555086898,115.00258982734483,121.21461,170.76490900606623,46.35113163452783,1.915092984466353,2533.148102967717,2637.8863636363635,19787.809958965903,1.0
1625,Nordic countries,1890,,,,,,,,2814.1947732950257,2857.722222222222,,1.0
1626,Nordic countries,1900,,,,,,,,3326.734123702081,3053.4166666666665,,1.0
1627,Northern China,-470,,,,,,,,,,3.857615481798197,0.0
1628,Northern China,-460,,,,,,,,,,7.695652927468228,0.0
1629,Northern China,-410,,,,,,,,,,3.788714252453357,0.0
1630,Northern China,-350,,,,,,,,,,3.71487824761823,0.0
1631,Northern China,-230,,,,,,,,,,3.598027526588267,0.0
1632,Northern China,-190,,,,,,,,,,3.594623819193957,0.0
1633,Northern China,-140,,,,,,,,,,3.6304871272288537,0.0
1634,Northern China,-130,,,,,,,,,,3.6407912448289057,0.0
1635,Northern China,-50,,,,,,,,,,3.710412401703832,0.0
1636,Northern China,-40,,,,,,,,,,3.712876159219481,0.0
1637,Northern China,70,,,,,,,,,,3.537970656873189,0.0
1638,Northern China,140,,,,,,,,,,6.394666071536076,0.0
1639,Northern China,160,,,,,,,,,,3.079789078404749,0.0
1640,Northern China,180,,,,,,,,,,2.961362482255348,0.0
1641,Northern China,200,,,,,,,,,,2.845634532885685,0.0
1642,Northern China,210,,,,,,,,,,14.502414336118347,0.0
1643,Northern China,220,,,,,,,,,,2.7355670442414763,0.0
1644,Northern China,240,,,,,,,,,,5.267128365470418,0.0
1645,Northern China,250,,,,,,,,,,2.586205286372841,0.0
1646,Northern China,260,,,,,,,,,,2.541552935174036,0.0
1647,Northern China,270,,,,,,,,,,7.499367515888886,0.0
1648,Northern China,280,,,,,,,,,,2.4610789677448848,0.0
1649,Northern China,290,,,,,,,,,,2.425573984178436,0.0
1650,Northern China,300,,,,,,,,,,2.39341656889826,0.0
1651,Northern China,310,,,,,,,,,,1.3467773427061451,0.0
1652,Northern China,350,,,,,,,,,,4.575467234628208,0.0
1653,Northern China,360,,,,,,,,,,4.557407654069793,0.0
1654,Northern China,370,,,,,,,,,,2.274155695036674,0.0
1655,Northern China,380,,,,,,,,,,4.548680965176722,0.0
1656,Northern China,390,,,,,,,,,,2.279553845292951,0.0
1657,Northern China,400,,,,,,,,,,2.290145538403654,0.0
1658,Northern China,410,,,,,,,,,,2.306419842765905,0.0
1659,Northern China,470,,,,,,,,,,2.5178591723302013,0.0
1660,Northern China,500,,,,,,,,,,2.6928541145842977,0.0
1661,Northern China,560,,,,,,,,,,3.164322838560022,0.0
1662,Northern China,580,,,,,,,,,,6.697638898467939,0.0
1663,Northern China,610,,,,,,,,,,3.636476452134684,0.0
1664,Northern China,620,,,,,,,,,,3.732132018892005,0.0
1665,Northern China,640,,,,,,,,,,7.834706143960478,0.0
1666,Northern China,680,,,,,,,,,,4.231447604995164,0.0
1667,Northern China,720,,,,,,,,,,13.216941458396503,0.0
1668,Northern China,740,,,,,,,,,,4.428127047938874,0.0
1669,Northern China,780,,,,,,,,,,26.777336968394533,0.0
1670,Northern China,790,,,,,,,,,,4.327742193950492,0.0
1671,Northern China,810,,,,,,,,,,4.240379645052966,0.0
1672,Northern China,820,,,,,,,,,,4.189756708540646,0.0
1673,Northern China,840,,,,,,,,,,4.078566327850439,0.0
1674,Northern China,910,,,,,,,,,,3.6592931695956232,0.0
1675,Northern China,950,,,,,,,,,,3.4541096531202866,0.0
1676,Northern China,980,,,,,,,,,,1.6494371882122292,0.0
1677,Northern China,1020,,,,,,,,,,1.6217184763612364,0.0
1678,Northern China,1050,,,,,,,,,,3.2394491362336204,0.0
1679,Northern China,1060,,,,,,,,,,4.863657727348376,0.0
1680,Northern China,1070,,,,,,,,,,5.5907519574294975,0.0
1681,Northern China,1100,,,,,,,,,,1.6387916127115492,0.0
1682,Northern China,1120,,,,,,,,,,3.362260806774444,0.0
1683,Northern China,1130,,,,,,,,,,1.6670912534715066,0.0
1684,Northern China,1140,,,,,,,,,,3.433418939401581,0.0
1685,Northern China,1260,,,,,,,,,,8.376829379295966,0.0
1686,Northern China,1270,,,,,,,,,,4.277118204698942,0.0
1687,Northern China,1280,,,,,,,,,,10.947263731884757,0.0
1688,Northern China,1290,,,,,,,,,,2.017002675044629,0.0
1689,Northern China,1310,,,,,,,,,,4.91289747094062,0.0
1690,Northern China,1320,,,,,,,,,,9.561083196675606,0.0
